scene,operator,contrast_loss,clipping,entropy,DR,log_std,highlight_ratio,shadow_ratio,skew,kurtosis
Bar Harbor Presunrise,reinhard,0.3176625669002533,0.08222881704568863,7.147777557373047,2.401576519012451,0.6580206155776978,0.046752508729696274,0.0002834285260178149,1.4990441799163818,11.82451343536377
Bar Harbor Presunrise,drago,0.17036953568458557,0.0009148676763288677,6.293441295623779,2.401576519012451,0.6580206155776978,0.046752508729696274,0.0002834285260178149,1.4990441799163818,11.82451343536377
Bar Harbor Presunrise,filmic,0.17033880949020386,2.398892775090644e-06,6.805336952209473,2.401576519012451,0.6580206155776978,0.046752508729696274,0.0002834285260178149,1.4990441799163818,11.82451343536377
Bar Harbor Presunrise,gamma,0.49392637610435486,0.5380609631538391,4.160405158996582,2.401576519012451,0.6580206155776978,0.046752508729696274,0.0002834285260178149,1.4990441799163818,11.82451343536377
Bar Harbor Presunrise,reinhard_local,0.315779447555542,0.08333457261323929,7.188799858093262,2.401576519012451,0.6580206155776978,0.046752508729696274,0.0002834285260178149,1.4990441799163818,11.82451343536377
Bar Harbor Sunrise,reinhard,0.5735452175140381,0.21629323065280914,6.914145469665527,3.3340554237365723,0.6961417198181152,0.1588718444108963,0.00021546120115090162,17.371252059936523,424.9017639160156
Bar Harbor Sunrise,drago,0.36373332142829895,0.007743733935058117,6.558399200439453,3.3340554237365723,0.6961417198181152,0.1588718444108963,0.00021546120115090162,17.371252059936523,424.9017639160156
Bar Harbor Sunrise,filmic,0.4280491769313812,0.00020759856852237135,6.845119476318359,3.3340554237365723,0.6961417198181152,0.1588718444108963,0.00021546120115090162,17.371252059936523,424.9017639160156
Bar Harbor Sunrise,gamma,0.6692020893096924,0.8128241300582886,2.6679162979125977,3.3340554237365723,0.6961417198181152,0.1588718444108963,0.00021546120115090162,17.371252059936523,424.9017639160156
Bar Harbor Sunrise,reinhard_local,0.5683168172836304,0.2184511125087738,7.010758876800537,3.3340554237365723,0.6961417198181152,0.1588718444108963,0.00021546120115090162,17.371252059936523,424.9017639160156
Ben&Jerry's,reinhard,0.3264322280883789,0.22267119586467743,5.846344470977783,2.0289528369903564,0.3748335540294647,0.05224936828017235,0.000665430212393403,2.6281661987304688,22.950847625732422
Ben&Jerry's,drago,0.2141684591770172,0.0008364858804270625,6.74632453918457,2.0289528369903564,0.3748335540294647,0.05224936828017235,0.000665430212393403,2.6281661987304688,22.950847625732422
Ben&Jerry's,filmic,0.25736936926841736,1.2371818229439668e-05,7.009150505065918,2.0289528369903564,0.3748335540294647,0.05224936828017235,0.000665430212393403,2.6281661987304688,22.950847625732422
Ben&Jerry's,gamma,0.37040629982948303,0.9631851315498352,0.7059543132781982,2.0289528369903564,0.3748335540294647,0.05224936828017235,0.000665430212393403,2.6281661987304688,22.950847625732422
Ben&Jerry's,reinhard_local,0.30210408568382263,0.2477473020553589,6.312732696533203,2.0289528369903564,0.3748335540294647,0.05224936828017235,0.000665430212393403,2.6281661987304688,22.950847625732422
Bigfoot Pass,reinhard,0.19350413978099823,0.34481388330459595,5.357267379760742,1.0085422992706299,0.21827605366706848,0.02003573253750801,0.0025495642330497503,-0.130869060754776,2.1693625450134277
Bigfoot Pass,drago,0.1372271180152893,0.1617661863565445,6.607183456420898,1.0085422992706299,0.21827605366706848,0.02003573253750801,0.0025495642330497503,-0.130869060754776,2.1693625450134277
Bigfoot Pass,filmic,0.16578924655914307,0.0,5.887965202331543,1.0085422992706299,0.21827605366706848,0.02003573253750801,0.0025495642330497503,-0.130869060754776,2.1693625450134277
Bigfoot Pass,gamma,0.21822808682918549,0.9999553561210632,0.0011766518000513315,1.0085422992706299,0.21827605366706848,0.02003573253750801,0.0025495642330497503,-0.130869060754776,2.1693625450134277
Bigfoot Pass,reinhard_local,0.18739727139472961,0.3462991714477539,5.720436096191406,1.0085422992706299,0.21827605366706848,0.02003573253750801,0.0025495642330497503,-0.130869060754776,2.1693625450134277
Blooming Gorse (1),reinhard,0.2499416023492813,0.31023550033569336,6.299087047576904,1.9548957347869873,0.3179258704185486,0.02855013497173786,0.0005588771891780198,0.42566514015197754,3.9168334007263184
Blooming Gorse (1),drago,0.157671719789505,0.03470287099480629,6.922772407531738,1.9548957347869873,0.3179258704185486,0.02855013497173786,0.0005588771891780198,0.42566514015197754,3.9168334007263184
Blooming Gorse (1),filmic,0.1801764816045761,0.00024945789482444525,6.754430770874023,1.9548957347869873,0.3179258704185486,0.02855013497173786,0.0005588771891780198,0.42566514015197754,3.9168334007263184
Blooming Gorse (1),gamma,0.3024252653121948,0.9295336008071899,1.30503249168396,1.9548957347869873,0.3179258704185486,0.02855013497173786,0.0005588771891780198,0.42566514015197754,3.9168334007263184
Blooming Gorse (1),reinhard_local,0.22921977937221527,0.31128165125846863,6.696610927581787,1.9548957347869873,0.3179258704185486,0.02855013497173786,0.0005588771891780198,0.42566514015197754,3.9168334007263184
Blooming Gorse (2),reinhard,0.35204553604125977,0.2469717413187027,7.062352180480957,2.188305616378784,0.4804764688014984,0.04110066965222359,0.000374361639842391,1.2770835161209106,3.832771062850952
Blooming Gorse (2),drago,0.21118247509002686,0.03410077467560768,7.417899131774902,2.188305616378784,0.4804764688014984,0.04110066965222359,0.000374361639842391,1.2770835161209106,3.832771062850952
Blooming Gorse (2),filmic,0.23852857947349548,0.008701889775693417,7.553459167480469,2.188305616378784,0.4804764688014984,0.04110066965222359,0.000374361639842391,1.2770835161209106,3.832771062850952
Blooming Gorse (2),gamma,0.43425002694129944,0.7508040070533752,3.7471323013305664,2.188305616378784,0.4804764688014984,0.04110066965222359,0.000374361639842391,1.2770835161209106,3.832771062850952
Blooming Gorse (2),reinhard_local,0.3348798453807831,0.25106754899024963,7.380034446716309,2.188305616378784,0.4804764688014984,0.04110066965222359,0.000374361639842391,1.2770835161209106,3.832771062850952
Cades Cove,reinhard,0.2772443890571594,0.08140729367733002,6.849410057067871,2.1261425018310547,0.40422704815864563,0.04059772565960884,0.0004296692495699972,1.7028870582580566,5.318437576293945
Cades Cove,drago,0.16622735559940338,0.00023352817515842617,7.197894096374512,2.1261425018310547,0.40422704815864563,0.04059772565960884,0.0004296692495699972,1.7028870582580566,5.318437576293945
Cades Cove,filmic,0.18481075763702393,2.5120991267613135e-05,7.26503849029541,2.1261425018310547,0.40422704815864563,0.04059772565960884,0.0004296692495699972,1.7028870582580566,5.318437576293945
Cades Cove,gamma,0.3597440719604492,0.8155499696731567,2.4996743202209473,2.1261425018310547,0.40422704815864563,0.04059772565960884,0.0004296692495699972,1.7028870582580566,5.318437576293945
Cades Cove,reinhard_local,0.2670220732688904,0.11343339830636978,7.212831497192383,2.1261425018310547,0.40422704815864563,0.04059772565960884,0.0004296692495699972,1.7028870582580566,5.318437576293945
Canadian Falls,reinhard,0.4812483787536621,0.28542888164520264,5.79683256149292,2.1021299362182617,0.518596351146698,0.04879818484187126,0.0005460095126181841,1.3241785764694214,3.926410436630249
Canadian Falls,drago,0.3516920506954193,0.03622368723154068,7.284567832946777,2.1021299362182617,0.518596351146698,0.04879818484187126,0.0005460095126181841,1.3241785764694214,3.926410436630249
Canadian Falls,filmic,0.43407753109931946,1.04311411632807e-05,6.554389953613281,2.1021299362182617,0.518596351146698,0.04879818484187126,0.0005460095126181841,1.3241785764694214,3.926410436630249
Canadian Falls,gamma,0.5177931189537048,0.9925081133842468,0.15831393003463745,2.1021299362182617,0.518596351146698,0.04879818484187126,0.0005460095126181841,1.3241785764694214,3.926410436630249
Canadian Falls,reinhard_local,0.43589216470718384,0.3142847418785095,6.438629627227783,2.1021299362182617,0.518596351146698,0.04879818484187126,0.0005460095126181841,1.3241785764694214,3.926410436630249
Cemetery Tree (1),reinhard,0.5404542684555054,0.2022324949502945,7.309483528137207,2.6819746494293213,0.6606321930885315,0.08824555575847626,0.00026909750886261463,3.2249488830566406,33.77326202392578
Cemetery Tree (1),drago,0.34281525015830994,0.023844348266720772,7.061557769775391,2.6819746494293213,0.6606321930885315,0.08824555575847626,0.00026909750886261463,3.2249488830566406,33.77326202392578
Cemetery Tree (1),filmic,0.3989143967628479,8.983718726085499e-05,7.596865653991699,2.6819746494293213,0.6606321930885315,0.08824555575847626,0.00026909750886261463,3.2249488830566406,33.77326202392578
Cemetery Tree (1),gamma,0.625921368598938,0.7679328322410583,3.192643404006958,2.6819746494293213,0.6606321930885315,0.08824555575847626,0.00026909750886261463,3.2249488830566406,33.77326202392578
Cemetery Tree (1),reinhard_local,0.5286466479301453,0.21813756227493286,7.390177249908447,2.6819746494293213,0.6606321930885315,0.08824555575847626,0.00026909750886261463,3.2249488830566406,33.77326202392578
Cemetery Tree (2),reinhard,0.5708528161048889,0.22981813549995422,7.164168834686279,2.685145139694214,0.6945624351501465,0.0752912387251854,0.00023106632579583675,3.4420900344848633,43.972808837890625
Cemetery Tree (2),drago,0.366707444190979,0.03449580818414688,7.05419921875,2.685145139694214,0.6945624351501465,0.0752912387251854,0.00023106632579583675,3.4420900344848633,43.972808837890625
Cemetery Tree (2),filmic,0.4264785349369049,6.768112507415935e-05,7.4405717849731445,2.685145139694214,0.6945624351501465,0.0752912387251854,0.00023106632579583675,3.4420900344848633,43.972808837890625
Cemetery Tree (2),gamma,0.6614880561828613,0.7966122627258301,2.9723408222198486,2.685145139694214,0.6945624351501465,0.0752912387251854,0.00023106632579583675,3.4420900344848633,43.972808837890625
Cemetery Tree (2),reinhard_local,0.5589836239814758,0.24861255288124084,7.302535533905029,2.685145139694214,0.6945624351501465,0.0752912387251854,0.00023106632579583675,3.4420900344848633,43.972808837890625
Delicate Arch,reinhard,0.40137043595314026,0.38400501012802124,5.758172988891602,1.6477992534637451,0.45440396666526794,0.028488747775554657,0.0008792300359345973,0.5768460035324097,1.816230058670044
Delicate Arch,drago,0.28931838274002075,0.10421626269817352,6.956065654754639,1.6477992534637451,0.45440396666526794,0.028488747775554657,0.0008792300359345973,0.5768460035324097,1.816230058670044
Delicate Arch,filmic,0.3508553206920624,0.0,6.430212020874023,1.6477992534637451,0.45440396666526794,0.028488747775554657,0.0008792300359345973,0.5768460035324097,1.816230058670044
Delicate Arch,gamma,0.45401209592819214,0.9981619715690613,0.03420611470937729,1.6477992534637451,0.45440396666526794,0.028488747775554657,0.0008792300359345973,0.5768460035324097,1.816230058670044
Delicate Arch,reinhard_local,0.3976428806781769,0.38262510299682617,6.084104061126709,1.6477992534637451,0.45440396666526794,0.028488747775554657,0.0008792300359345973,0.5768460035324097,1.816230058670044
Delicate Flowers,reinhard,0.30025580525398254,0.32217779755592346,5.734734535217285,1.7475366592407227,0.34938693046569824,0.02757398784160614,0.0007263603038154542,0.8275338411331177,2.6407277584075928
Delicate Flowers,drago,0.20253950357437134,0.18404284119606018,7.170577049255371,1.7475366592407227,0.34938693046569824,0.02757398784160614,0.0007263603038154542,0.8275338411331177,2.6407277584075928
Delicate Flowers,filmic,0.23328045010566711,4.5821548155799974e-07,6.920848846435547,1.7475366592407227,0.34938693046569824,0.02757398784160614,0.0007263603038154542,0.8275338411331177,2.6407277584075928
Delicate Flowers,gamma,0.34293776750564575,0.9732091426849365,0.5313233733177185,1.7475366592407227,0.34938693046569824,0.02757398784160614,0.0007263603038154542,0.8275338411331177,2.6407277584075928
Delicate Flowers,reinhard_local,0.2820866107940674,0.31857824325561523,6.440657615661621,1.7475366592407227,0.34938693046569824,0.02757398784160614,0.0007263603038154542,0.8275338411331177,2.6407277584075928
Devil's Bathtub,reinhard,0.2961416244506836,0.2874907851219177,5.44145393371582,2.4532573223114014,0.3628968596458435,0.08188744634389877,0.0005926365265622735,4.559505462646484,42.046356201171875
Devil's Bathtub,drago,0.19102191925048828,0.0006163268117234111,5.764513969421387,2.4532573223114014,0.3628968596458435,0.08188744634389877,0.0005926365265622735,4.559505462646484,42.046356201171875
Devil's Bathtub,filmic,0.22448641061782837,0.0,6.269351959228516,2.4532573223114014,0.3628968596458435,0.08188744634389877,0.0005926365265622735,4.559505462646484,42.046356201171875
Devil's Bathtub,gamma,0.3486664891242981,0.9715620875358582,0.42254209518432617,2.4532573223114014,0.3628968596458435,0.08188744634389877,0.0005926365265622735,4.559505462646484,42.046356201171875
Devil's Bathtub,reinhard_local,0.28184592723846436,0.30436161160469055,5.959819793701172,2.4532573223114014,0.3628968596458435,0.08188744634389877,0.0005926365265622735,4.559505462646484,42.046356201171875
Devil's Golf Course,reinhard,0.22595781087875366,0.31386780738830566,5.829409599304199,1.5773576498031616,0.26612696051597595,0.023088935762643814,0.0009416075190529227,0.41822007298469543,2.714158773422241
Devil's Golf Course,drago,0.14858022332191467,0.12160691618919373,6.8890862464904785,1.5773576498031616,0.26612696051597595,0.023088935762643814,0.0009416075190529227,0.41822007298469543,2.714158773422241
Devil's Golf Course,filmic,0.1719512939453125,0.0,6.527647972106934,1.5773576498031616,0.26612696051597595,0.023088935762643814,0.0009416075190529227,0.41822007298469543,2.714158773422241
Devil's Golf Course,gamma,0.26200681924819946,0.9875922799110413,0.23563295602798462,1.5773576498031616,0.26612696051597595,0.023088935762643814,0.0009416075190529227,0.41822007298469543,2.714158773422241
Devil's Golf Course,reinhard_local,0.2131984531879425,0.3134700357913971,6.356572151184082,1.5773576498031616,0.26612696051597595,0.023088935762643814,0.0009416075190529227,0.41822007298469543,2.714158773422241
Devil's Tower,reinhard,0.5532398819923401,0.14025919139385223,7.177314758300781,2.9646358489990234,0.7121575474739075,0.12215898931026459,0.00020949929603375494,3.6923811435699463,22.94729232788086
Devil's Tower,drago,0.34866252541542053,0.019357286393642426,7.063386917114258,2.9646358489990234,0.7121575474739075,0.12215898931026459,0.00020949929603375494,3.6923811435699463,22.94729232788086
Devil's Tower,filmic,0.4038572609424591,0.0007464869413524866,7.400952339172363,2.9646358489990234,0.7121575474739075,0.12215898931026459,0.00020949929603375494,3.6923811435699463,22.94729232788086
Devil's Tower,gamma,0.6555405259132385,0.6858037710189819,3.5561158657073975,2.9646358489990234,0.7121575474739075,0.12215898931026459,0.00020949929603375494,3.6923811435699463,22.94729232788086
Devil's Tower,reinhard_local,0.545632004737854,0.15741154551506042,7.2779436111450195,2.9646358489990234,0.7121575474739075,0.12215898931026459,0.00020949929603375494,3.6923811435699463,22.94729232788086
El Capitan,reinhard,0.28618746995925903,0.1345129907131195,7.031265735626221,1.8055020570755005,0.3802063763141632,0.048191916197538376,0.0010002941126003861,1.8177422285079956,6.2596435546875
El Capitan,drago,0.1710074543952942,0.012556236237287521,7.356857776641846,1.8055020570755005,0.3802063763141632,0.048191916197538376,0.0010002941126003861,1.8177422285079956,6.2596435546875
El Capitan,filmic,0.19297698140144348,6.468924311775481e-07,7.419610023498535,1.8055020570755005,0.3802063763141632,0.048191916197538376,0.0010002941126003861,1.8177422285079956,6.2596435546875
El Capitan,gamma,0.3592608869075775,0.8243440389633179,2.414931535720825,1.8055020570755005,0.3802063763141632,0.048191916197538376,0.0010002941126003861,1.8177422285079956,6.2596435546875
El Capitan,reinhard_local,0.2617926001548767,0.15825650095939636,7.354704856872559,1.8055020570755005,0.3802063763141632,0.048191916197538376,0.0010002941126003861,1.8177422285079956,6.2596435546875
Exploratorium (1),reinhard,0.2761198878288269,0.20331469178199768,6.706446647644043,1.8698673248291016,0.3498627245426178,0.04262493923306465,0.000898046069778502,1.489141583442688,6.0384697914123535
Exploratorium (1),drago,0.16929537057876587,0.02289748564362526,7.10289192199707,1.8698673248291016,0.3498627245426178,0.04262493923306465,0.000898046069778502,1.489141583442688,6.0384697914123535
Exploratorium (1),filmic,0.19146302342414856,1.2668310773733538e-06,7.244669437408447,1.8698673248291016,0.3498627245426178,0.04262493923306465,0.000898046069778502,1.489141583442688,6.0384697914123535
Exploratorium (1),gamma,0.3351741135120392,0.9139513373374939,1.312025547027588,1.8698673248291016,0.3498627245426178,0.04262493923306465,0.000898046069778502,1.489141583442688,6.0384697914123535
Exploratorium (1),reinhard_local,0.26731985807418823,0.20431481301784515,6.9009222984313965,1.8698673248291016,0.3498627245426178,0.04262493923306465,0.000898046069778502,1.489141583442688,6.0384697914123535
Exploratorium (2),reinhard,0.3481816351413727,0.16517983376979828,7.417720317840576,2.5873260498046875,0.5738814473152161,0.059281788766384125,0.0002568243653513491,1.8117092847824097,7.305266380310059
Exploratorium (2),drago,0.20296823978424072,0.01404530182480812,7.358375549316406,2.5873260498046875,0.5738814473152161,0.059281788766384125,0.0002568243653513491,1.8117092847824097,7.305266380310059
Exploratorium (2),filmic,0.21682989597320557,1.4393357560038567e-05,7.520529270172119,2.5873260498046875,0.5738814473152161,0.059281788766384125,0.0002568243653513491,1.8117092847824097,7.305266380310059
Exploratorium (2),gamma,0.4693433344364166,0.7191218733787537,3.360017776489258,2.5873260498046875,0.5738814473152161,0.059281788766384125,0.0002568243653513491,1.8117092847824097,7.305266380310059
Exploratorium (2),reinhard_local,0.3414538502693176,0.16996794939041138,7.580163955688477,2.5873260498046875,0.5738814473152161,0.059281788766384125,0.0002568243653513491,1.8117092847824097,7.305266380310059
Flamingo,reinhard,0.2471315860748291,0.07662983238697052,6.951707363128662,3.683278799057007,0.6744216680526733,0.37548577785491943,0.00017614240641705692,17.505849838256836,457.5197448730469
Flamingo,drago,0.12414008378982544,0.007087434642016888,5.002508163452148,3.683278799057007,0.6744216680526733,0.37548577785491943,0.00017614240641705692,17.505849838256836,457.5197448730469
Flamingo,filmic,0.1337636113166809,0.00014323276991490275,5.861720085144043,3.683278799057007,0.6744216680526733,0.37548577785491943,0.00017614240641705692,17.505849838256836,457.5197448730469
Flamingo,gamma,0.4428355097770691,0.164472296833992,7.30848503112793,3.683278799057007,0.6744216680526733,0.37548577785491943,0.00017614240641705692,17.505849838256836,457.5197448730469
Flamingo,reinhard_local,0.24954086542129517,0.07414104789495468,6.943120002746582,3.683278799057007,0.6744216680526733,0.37548577785491943,0.00017614240641705692,17.505849838256836,457.5197448730469
Four Corners Storm,reinhard,0.1991090029478073,0.33090442419052124,5.085360527038574,1.3887228965759277,0.22211363911628723,0.027766136452555656,0.001865605590865016,1.1273698806762695,4.3980607986450195
Four Corners Storm,drago,0.13749220967292786,1.1104987606813665e-05,6.332217216491699,1.3887228965759277,0.22211363911628723,0.027766136452555656,0.001865605590865016,1.1273698806762695,4.3980607986450195
Four Corners Storm,filmic,0.16949500143527985,0.0,6.2066650390625,1.3887228965759277,0.22211363911628723,0.027766136452555656,0.001865605590865016,1.1273698806762695,4.3980607986450195
Four Corners Storm,gamma,0.22126604616641998,0.9978604912757874,0.0510714091360569,1.3887228965759277,0.22211363911628723,0.027766136452555656,0.001865605590865016,1.1273698806762695,4.3980607986450195
Four Corners Storm,reinhard_local,0.1892153024673462,0.3326356112957001,5.621100425720215,1.3887228965759277,0.22211363911628723,0.027766136452555656,0.001865605590865016,1.1273698806762695,4.3980607986450195
Frontier,reinhard,0.2550552487373352,0.03035680390894413,6.814903259277344,3.375744342803955,0.5410471558570862,0.37916892766952515,0.00027545797638595104,10.030256271362305,155.5443572998047
Frontier,drago,0.14679580926895142,0.006988433189690113,4.678319454193115,3.375744342803955,0.5410471558570862,0.37916892766952515,0.00027545797638595104,10.030256271362305,155.5443572998047
Frontier,filmic,0.15587583184242249,0.00045145006151869893,5.579585075378418,3.375744342803955,0.5410471558570862,0.37916892766952515,0.00027545797638595104,10.030256271362305,155.5443572998047
Frontier,gamma,0.38748791813850403,0.09049268066883087,7.151632308959961,3.375744342803955,0.5410471558570862,0.37916892766952515,0.00027545797638595104,10.030256271362305,155.5443572998047
Frontier,reinhard_local,0.2586251199245453,0.02849208191037178,6.788321018218994,3.375744342803955,0.5410471558570862,0.37916892766952515,0.00027545797638595104,10.030256271362305,155.5443572998047
General Grant,reinhard,0.3677637279033661,0.0790482610464096,7.26451301574707,2.845404863357544,0.6711969375610352,0.08789696544408798,0.00019353949755895883,2.2846593856811523,7.488899230957031
General Grant,drago,0.21161183714866638,0.042142968624830246,6.319852828979492,2.845404863357544,0.6711969375610352,0.08789696544408798,0.00019353949755895883,2.2846593856811523,7.488899230957031
General Grant,filmic,0.22197359800338745,5.0619335524970666e-05,6.571836471557617,2.845404863357544,0.6711969375610352,0.08789696544408798,0.00019353949755895883,2.2846593856811523,7.488899230957031
General Grant,gamma,0.5222545862197876,0.2704129219055176,6.251070022583008,2.845404863357544,0.6711969375610352,0.08789696544408798,0.00019353949755895883,2.2846593856811523,7.488899230957031
General Grant,reinhard_local,0.3679512143135071,0.08647429198026657,7.373180866241455,2.845404863357544,0.6711969375610352,0.08789696544408798,0.00019353949755895883,2.2846593856811523,7.488899230957031
General Sherman,reinhard,0.36259111762046814,0.16619661450386047,7.167278289794922,2.2689945697784424,0.4689940810203552,0.07075726240873337,0.0006444760365411639,2.6860859394073486,14.775411605834961
General Sherman,drago,0.22010356187820435,0.012365941889584064,7.107571601867676,2.2689945697784424,0.4689940810203552,0.07075726240873337,0.0006444760365411639,2.6860859394073486,14.775411605834961
General Sherman,filmic,0.2509044110774994,7.78966295911232e-06,7.583664894104004,2.2689945697784424,0.4689940810203552,0.07075726240873337,0.0006444760365411639,2.6860859394073486,14.775411605834961
General Sherman,gamma,0.4418857991695404,0.8182043433189392,2.5773839950561523,2.2689945697784424,0.4689940810203552,0.07075726240873337,0.0006444760365411639,2.6860859394073486,14.775411605834961
General Sherman,reinhard_local,0.3375769257545471,0.1923338770866394,7.417407035827637,2.2689945697784424,0.4689940810203552,0.07075726240873337,0.0006444760365411639,2.6860859394073486,14.775411605834961
Golden Gate (1),reinhard,0.45893317461013794,0.19539472460746765,6.468981742858887,1.9426336288452148,0.5366349816322327,0.027600066736340523,0.0003851077053695917,0.5789008140563965,1.6920554637908936
Golden Gate (1),drago,0.30135974287986755,0.08531700074672699,7.3753461837768555,1.9426336288452148,0.5366349816322327,0.027600066736340523,0.0003851077053695917,0.5789008140563965,1.6920554637908936
Golden Gate (1),filmic,0.36142614483833313,0.0,6.809467315673828,1.9426336288452148,0.5366349816322327,0.027600066736340523,0.0003851077053695917,0.5789008140563965,1.6920554637908936
Golden Gate (1),gamma,0.5275722146034241,0.9625171422958374,0.5612577199935913,1.9426336288452148,0.5366349816322327,0.027600066736340523,0.0003851077053695917,0.5789008140563965,1.6920554637908936
Golden Gate (1),reinhard_local,0.4558165371417999,0.2005760222673416,6.59836483001709,1.9426336288452148,0.5366349816322327,0.027600066736340523,0.0003851077053695917,0.5789008140563965,1.6920554637908936
Golden Gate (2),reinhard,0.0070767998695373535,4.57137321063783e-05,3.427962303161621,2.4241087436676025,0.4981940984725952,0.05622991919517517,0.00047086330596357584,6.5448384284973145,148.70559692382812
Golden Gate (2),drago,0.0030085742473602295,9.056494309334084e-05,3.766741991043091,2.4241087436676025,0.4981940984725952,0.05622991919517517,0.00047086330596357584,6.5448384284973145,148.70559692382812
Golden Gate (2),filmic,0.0007371902465820312,3.819360790657811e-05,1.8369792699813843,2.4241087436676025,0.4981940984725952,0.05622991919517517,0.00047086330596357584,6.5448384284973145,148.70559692382812
Golden Gate (2),gamma,0.27357685565948486,7.894783630035818e-05,5.737406253814697,2.4241087436676025,0.4981940984725952,0.05622991919517517,0.00047086330596357584,6.5448384284973145,148.70559692382812
Golden Gate (2),reinhard_local,0.007013112306594849,5.692653576261364e-05,3.428426742553711,2.4241087436676025,0.4981940984725952,0.05622991919517517,0.00047086330596357584,6.5448384284973145,148.70559692382812
HDR Mark,reinhard,0.2328769564628601,0.05495666712522507,5.971353530883789,3.525357961654663,0.7669094204902649,0.18465615808963776,9.976797446142882e-05,4.240814685821533,23.001962661743164
HDR Mark,drago,0.12037414312362671,0.023220069706439972,4.607542514801025,3.525357961654663,0.7669094204902649,0.18465615808963776,9.976797446142882e-05,4.240814685821533,23.001962661743164
HDR Mark,filmic,0.12171709537506104,0.006132459733635187,4.648919105529785,3.525357961654663,0.7669094204902649,0.18465615808963776,9.976797446142882e-05,4.240814685821533,23.001962661743164
HDR Mark,gamma,0.4943755269050598,0.11250915378332138,6.841313362121582,3.525357961654663,0.7669094204902649,0.18465615808963776,9.976797446142882e-05,4.240814685821533,23.001962661743164
HDR Mark,reinhard_local,0.23338675498962402,0.05450713261961937,5.976894855499268,3.525357961654663,0.7669094204902649,0.18465615808963776,9.976797446142882e-05,4.240814685821533,23.001962661743164
Half Dome Sunset,reinhard,0.3046601414680481,0.05239109322428703,7.223649024963379,2.4927830696105957,0.5901919007301331,0.10570328682661057,0.0004113044706173241,3.0427093505859375,10.909693717956543
Half Dome Sunset,drago,0.17549622058868408,0.027058351784944534,6.071666717529297,2.4927830696105957,0.5901919007301331,0.10570328682661057,0.0004113044706173241,3.0427093505859375,10.909693717956543
Half Dome Sunset,filmic,0.18208158016204834,0.0,6.2882866859436035,2.4927830696105957,0.5901919007301331,0.10570328682661057,0.0004113044706173241,3.0427093505859375,10.909693717956543
Half Dome Sunset,gamma,0.44335469603538513,0.21970395743846893,6.402443885803223,2.4927830696105957,0.5901919007301331,0.10570328682661057,0.0004113044706173241,3.0427093505859375,10.909693717956543
Half Dome Sunset,reinhard_local,0.30429917573928833,0.053410351276397705,7.293410301208496,2.4927830696105957,0.5901919007301331,0.10570328682661057,0.0004113044706173241,3.0427093505859375,10.909693717956543
Hall of Fame,reinhard,0.5397359728813171,0.24326719343662262,5.961772918701172,2.2988274097442627,0.609300434589386,0.04185085743665695,0.0002872557961381972,0.9538737535476685,3.0675222873687744
Hall of Fame,drago,0.3602198660373688,0.011088276281952858,7.154339790344238,2.2988274097442627,0.609300434589386,0.04185085743665695,0.0002872557961381972,0.9538737535476685,3.0675222873687744
Hall of Fame,filmic,0.43677812814712524,1.5902772929621278e-06,6.884784698486328,2.2988274097442627,0.609300434589386,0.04185085743665695,0.0002872557961381972,0.9538737535476685,3.0675222873687744
Hall of Fame,gamma,0.6028798222541809,0.9507704377174377,0.8026543259620667,2.2988274097442627,0.609300434589386,0.04185085743665695,0.0002872557961381972,0.9538737535476685,3.0675222873687744
Hall of Fame,reinhard_local,0.5337374806404114,0.2541973292827606,6.117672920227051,2.2988274097442627,0.609300434589386,0.04185085743665695,0.0002872557961381972,0.9538737535476685,3.0675222873687744
Hancock Kitchen Inside,reinhard,0.15048572421073914,0.019725071266293526,6.466030597686768,3.4688775539398193,0.5550097823143005,0.3604848384857178,0.0002774554886855185,8.401386260986328,87.73300170898438
Hancock Kitchen Inside,drago,0.08278465270996094,0.011540777049958706,4.733861923217773,3.4688775539398193,0.5550097823143005,0.3604848384857178,0.0002774554886855185,8.401386260986328,87.73300170898438
Hancock Kitchen Inside,filmic,0.0833529531955719,0.00825485959649086,5.066741943359375,3.4688775539398193,0.5550097823143005,0.3604848384857178,0.0002774554886855185,8.401386260986328,87.73300170898438
Hancock Kitchen Inside,gamma,0.3466339707374573,0.05351843684911728,7.241290092468262,3.4688775539398193,0.5550097823143005,0.3604848384857178,0.0002774554886855185,8.401386260986328,87.73300170898438
Hancock Kitchen Inside,reinhard_local,0.15127205848693848,0.019922427833080292,6.472189903259277,3.4688775539398193,0.5550097823143005,0.3604848384857178,0.0002774554886855185,8.401386260986328,87.73300170898438
Hancock Kitchen Outside,reinhard,0.3321347236633301,0.20065531134605408,6.652337074279785,2.4161031246185303,0.5344003438949585,0.030941089615225792,0.00014070763427298516,0.9284863471984863,18.30448341369629
Hancock Kitchen Outside,drago,0.19391173124313354,1.1104987606813665e-05,6.793173313140869,2.4161031246185303,0.5344003438949585,0.030941089615225792,0.00014070763427298516,0.9284863471984863,18.30448341369629
Hancock Kitchen Outside,filmic,0.2113441824913025,4.339570295996964e-06,7.351792812347412,2.4161031246185303,0.5344003438949585,0.030941089615225792,0.00014070763427298516,0.9284863471984863,18.30448341369629
Hancock Kitchen Outside,gamma,0.4451397657394409,0.8191754221916199,2.3472096920013428,2.4161031246185303,0.5344003438949585,0.030941089615225792,0.00014070763427298516,0.9284863471984863,18.30448341369629
